,id,text,label
636,1367900533646897156,ron desantis continues show favoritism vaccine distribution retweet agree life death matter exploited cheap political gain,neutral
637,1347534029923504129,unpopular opinion bottleneck matter vaccine supply rather vaccine administration rather vaccinate extra nine deserving people one rich asshole put hurdles place result vaccines expiring freezer,pro
638,1347516691803234305,head vaccine research clinic spends sundays,neutral
639,1347603061880090625,new york strict vaccine guidelines forced one clinic throw away vaccine doses not find eligible people,neutral
640,1347599094215163904,omg new york throwing unused vaccines insists micromanaging distribution absolute nightmare scenario unfolding c,neutral
641,1347598786990891015,continues insist plan followed small numbers unused doses vaccine even thrown per,neutral
642,1347597152017592321,small number doses coronavirus vaccines thrown new york city clinics health workers not find enough people met state strict eligibility rules receive shots,neutral
643,1243837404202569729,not jumping floor window burning tower block kills going splat sidewalk kills people nyc stop complaining burning buildings covid,neutral
644,1243692895258824705,sad disgusting considering critical things nyc covid,neutral
645,1350890436731277317,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
646,1350889214959734784,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
647,1350882659485044736,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
648,1350881713937920000,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
649,1377842750062755842,understand vaccinated people can carry virus nasal passage true heard many say apply vaseline oils vicks hold also heard taking steam rid virus hope correct please verify vinguptamd,neutral
650,1377833404264161280,nyc folks lot covid vaccine providers not online booking tools call make appointment not seeing appointments usual city state spots online may worth calling make thread numbers,neutral
651,1366269674909032448,nyc needs make easy humanly possible elderly poor neighborhoods get vaccinated able show getting vaccine appointment rn requires lot time tech savvy internet access phone also hard nycmayor,pro
652,1366237566035451905,potential big wins many covid vaccine covid vaccine testing could big advantages shots would major turnaround novavax company year ago struggling survive,neutral
653,1365442509657137154,costco beginning roll vaccines areas including nyc not member use pharmacy not sure people aware ny vaccine distribution pharmacies not state city run sites walgreens seems decent amount appointments available nyc right note people aged,neutral
654,1365440876265234432,fyi not sure people aware ny vaccine distribution pharmacies not state city run sites walgreens seems decent amount appointments available nyc right note people aged,neutral
655,1365439981800460288,great news one question source experimental vaccine provides longer stronger protection natural immunity not heard not usually case good news immunity coronavirus might last years maybe even decades according new study hopeful look yet issue x,anti
656,1354459132540067841,like terrible real life version learned watching data manipulation comstat wire,neutral
657,1351559701880827907,good lord new york city set run vaccines thursday state receive doses new york city mayor bill de blasio said tuesday mayor added city vaccinating people faster faster city needs doses,pro
658,1351557850217082882,good lord new york city set run vaccines thursday state receive doses new york city mayor bill de blasio said tuesday mayor added city vaccinating people faster faster city needs doses,neutral
659,1358098016746557445,blown away strangers helping strangers get vaccinated,neutral
660,1374674286649167872,eligible need help booking vaccine appointment nyc long island please dm,pro
661,1362546890227744770,breaking report waitress new york city fired red hook tavern refusing get covid vaccine fears may hurt chances getting pregnant,neutral
662,1362540749435338753,new york city waitress fired job saying wanted wait get covid vaccine concerns effects pregnancy,neutral
663,1345138176839487488,nyc vaccine scandal criminal investigation leaves hundreds limbo second dose smartnews,neutral
664,1307070896193101826,extreme measures not taken though not america least covid not going away people vaccine work better population vulnerable right would slow rate infection yes would not stop corona virus transmission likewise influenza unsatisfying efficiency strategy suppress virus extreme measures order prevent deaths keep forever vaccine effective right,pro
